Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Sector,Daily Return,Cumulative Return,MA50,MA200,Change %,Country
6/27/2023,185.8899994,188.3899994,185.6699982,188.0599976,185.9846802,50730800,AAPL,Technology,0.015059047,1.563943655,173.1156958,152.0473879,,
6/28/2023,187.9299927,189.8999939,187.6000061,189.25,187.1615601,51216800,AAPL,Technology,0.006327832,1.580167861,173.5953085,152.2085736,,
6/29/2023,189.0800018,190.0700073,188.9400024,189.5899963,187.497818,46347300,AAPL,Technology,0.001796619,1.584803438,174.0571542,152.3416113,,
6/30/2023,191.6300049,194.4799957,191.2599945,193.9700012,191.829483,85213200,AAPL,Technology,0.023102482,1.644518814,174.5827203,152.5435122,,
7/3/2023,193.7799988,193.8800049,191.7599945,192.4600067,190.3361053,31458200,AAPL,Technology,-0.007784923,1.62393144,175.0977771,152.7307104,,
7/5/2023,191.5700073,192.9799957,190.6199951,191.3300018,189.2186127,46920300,AAPL,Technology,-0.005871154,1.608525933,175.6226788,152.9267927,,
7/6/2023,189.8399963,192.0200043,189.1999969,191.8099976,189.6932983,45094300,AAPL,Technology,0.002508663,1.615069844,176.1509518,153.1334686,,
7/7/2023,191.4100037,192.6699982,190.2400055,190.6799927,188.5757599,46815000,AAPL,Technology,-0.005891291,1.599663707,176.6876865,153.3159507,,
7/10/2023,189.2599945,189.9900055,187.0399933,188.6100006,186.5286102,59922200,AAPL,Technology,-0.010855847,1.571442154,177.1836761,153.4762849,,
7/11/2023,189.1600037,189.3000031,186.6000061,188.0800018,186.0044403,46638100,AAPL,Technology,-0.002810131,1.564216064,177.5773349,153.6496511,,
7/12/2023,189.6799927,191.6999969,188.4700012,189.7700043,187.675827,60750200,AAPL,Technology,0.008985736,1.587257431,177.9793369,153.8361982,,
7/13/2023,190.5,191.1900024,189.7799988,190.5399933,188.4373322,41342300,AAPL,Technology,0.004057556,1.597755372,178.3983469,154.0379234,,
7/14/2023,190.2299957,191.1799927,189.6300049,190.6900024,188.5856476,41616200,AAPL,Technology,0.000787081,1.599800016,178.8410626,154.2387164,,
7/17/2023,191.8999939,194.3200073,191.8099976,193.9900055,191.8492432,50520200,AAPL,Technology,0.017305641,1.644791223,179.3705798,154.4509545,,
7/18/2023,193.3500061,194.3300018,192.4199982,193.7299957,191.5921173,48288200,AAPL,Technology,-0.00134025,1.641246543,179.9277429,154.6713577,,
7/19/2023,193.1000061,198.2299957,192.6499939,195.1000061,192.9470062,80507300,AAPL,Technology,0.007071736,1.659924742,180.3583334,154.9347636,,
7/20/2023,195.0899963,196.4700012,192.5,193.1300049,190.9987488,59581200,AAPL,Technology,-0.010097371,1.633066495,180.7513416,155.2094956,,
7/21/2023,194.1000061,194.9700012,191.2299957,191.9400024,189.8218994,71951700,AAPL,Technology,-0.006161555,1.61684271,181.1549835,155.4574236,,
7/24/2023,193.4100037,194.9100037,192.25,192.75,190.6229095,45377800,AAPL,Technology,0.004219798,1.627885259,181.5392896,155.6913902,,
7/25/2023,193.3300018,194.4400024,192.9199982,193.6199951,191.4833527,37283200,AAPL,Technology,0.004513849,1.639747137,181.9370514,155.9281824,,
